config,query_id,query,n_relevant,pool_size,retrieved_top10,n_relevant_in_pool,MRR@5,Recall@5,Recall@10,time_s
vector_poolmatch_only,1,How do graph-based and multi-step retrieval methods enhance retrieval-augmented generation systems?,18,313,37c0aaffc2435871009ce1a31a4c2fc982c519b7; 627aa6280bfab5776ed3daac9102978d39581af6; 573721af3692834841c3e82303a3bfabb98423b9; c67a16f1b60bdd5c0c3fdc201e1d88721cb86ba1; db5adab6b866e14ef1216716f9cb3783f65f5042; d6311085287a07fd0c9d38dd903974f1bfbdf942; 2f014ed269c77bdf1286bb540278199fb45adea1; 0c57cb87fcfb345ddc13bab3f20e9c203bac52e9; f2df1a1c2c157bf53233a6648deb5135746fec43; 2253c84f0d7422bbbec496893948e1e1297bcab2,10,0.3333,0.1111,0.1667,5.85
vector_poolmatch_only,2,How are knowledge graphs constructed and applied to organize scholarly and scientific information?,19,360,5f60655778fd0e3cb849c719797585e0e97912a2; bd18b584546309feecdf3b74c07709e45984ea09; f135b8dd5661c7ad3cb558a5133aa2728393f620; dfbe1fcd18742d71d2807506120aab24485491c8; 428194865ce5732c3c53f548b3d56485e8c7f4eb; db5adab6b866e14ef1216716f9cb3783f65f5042; c4a9619d1a6c222764048ef30cf4d0c35606eb66; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; d331de3b6bebb0f9af1fddf1b730ec057a7026d4; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b,13,1.0,0.1579,0.2632,4.67
vector_poolmatch_only,3,What methods are used for automated information extraction from scientific and biomedical text?,17,355,f2df1a1c2c157bf53233a6648deb5135746fec43; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 2f014ed269c77bdf1286bb540278199fb45adea1; b4076046f55b8005d82489728df5ea24ffcd0281; 97dc4d4620c2b2d12d6b07a4127f3fddcf126b94; 958bb3831589246fe5b6b58cf99e3b65c58d027f; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; db20f92811649ba8c03d3d5121da854df82473a0; 14644be339b0805aa8098a97f61fe2398cc770a9; 686d9ee744fa013cc21cdd86acd864c936e9e456,11,1.0,0.1765,0.2353,4.42
vector_poolmatch_only,4,How can NLP tools support researchers in conducting systematic literature reviews and evidence synthesis?,17,341,3a61d2f9a7aa0d0c2bc4b979aac06f7a67863773; 5f60655778fd0e3cb849c719797585e0e97912a2; 9dd953b8e915d3c19bbd5584ad3769164d8f762a; 586aa6ddedea42042cacf92431eb568c346eeea7; 966662b18fc5c4a6e29a06f56975dbdd44ab63eb; 3a66e3a6fe1f9e1d95140f0c8fefc4ff964ba89d; 428194865ce5732c3c53f548b3d56485e8c7f4eb; 2d7d78b95c48b09359fd86ab0108328d69101719; d331de3b6bebb0f9af1fddf1b730ec057a7026d4; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b,12,0.5,0.0588,0.1765,5.0
vector_poolmatch_only,5,What bibliometric and citation analysis methods reveal research trends and collaboration patterns?,19,372,3f04900ff0b01b2912625967407cc53188212893; 586aa6ddedea42042cacf92431eb568c346eeea7; 97dc4d4620c2b2d12d6b07a4127f3fddcf126b94; beabb3d31625fbbdba7e720d4d5baa6aac5d7b16; 2d7d78b95c48b09359fd86ab0108328d69101719; 34a1f2ba4f42fa61cf5f94bde851d325a0e52435; 5e04344703373e24772ef656354ee1d7078b9aae; f2df1a1c2c157bf53233a6648deb5135746fec43; db5adab6b866e14ef1216716f9cb3783f65f5042; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b,13,1.0,0.1579,0.2105,3.87
vector_poolmatch_only,6,What techniques reduce factual hallucination in large language model outputs?,20,330,e8bfdea65560f1513c8218c4745eed0c380fbe92; 627aa6280bfab5776ed3daac9102978d39581af6; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; f2df1a1c2c157bf53233a6648deb5135746fec43; d6311085287a07fd0c9d38dd903974f1bfbdf942; db20f92811649ba8c03d3d5121da854df82473a0; 3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0; 0bfa7c89253235d2822a3fd45dfcc9f2e7787984; 686d9ee744fa013cc21cdd86acd864c936e9e456; 1277221119f7d5e5695fe3eeb778140a26fbac28,12,0.0,0.0,0.05,4.96
vector_poolmatch_only,7,"What deep learning and language model approaches are used for classifying, tagging, or organizing scientific text?",14,380,b5aa72becfb20fae00a15a8169e0a4d873cf6013; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; 958bb3831589246fe5b6b58cf99e3b65c58d027f; d6311085287a07fd0c9d38dd903974f1bfbdf942; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; a550ad9d7f47b65f7788287a23717a4f7c5b75c7; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b; e663f431579bdde874795c4e0ae6b58249de695f; 87e367d76e5c63c834bf77b4f6ea8bce6cdb5553; 686d9ee744fa013cc21cdd86acd864c936e9e456,6,1.0,0.1429,0.2143,5.49
vector_poolmatch_only,8,How are pretrained language models and embedding techniques used for semantic understanding of scientific text?,12,315,37c0aaffc2435871009ce1a31a4c2fc982c519b7; 52724f2baba8d7099fcb614878267958c2794b00; 958bb3831589246fe5b6b58cf99e3b65c58d027f; a550ad9d7f47b65f7788287a23717a4f7c5b75c7; 686d9ee744fa013cc21cdd86acd864c936e9e456; e8bfdea65560f1513c8218c4745eed0c380fbe92; 89ddc52b54c38c6ece03943bb268598452ccf999; f2df1a1c2c157bf53233a6648deb5135746fec43; b4076046f55b8005d82489728df5ea24ffcd0281; 627aa6280bfab5776ed3daac9102978d39581af6,3,0.25,0.0833,0.1667,5.36
vector_poolmatch_only,9,"What benchmarks, evaluation methods, and datasets are used to assess RAG and information retrieval system performance?",14,320,d6311085287a07fd0c9d38dd903974f1bfbdf942; 812b6f4dd78edb52959a660c1ac3cdcf5f8e13c6; 418080fd96670ff19d15b4cfa3badaa6aadc19fe; 3c55cdbca9fdbe4be50b0f7cc6cf957e982b18e0; 37c0aaffc2435871009ce1a31a4c2fc982c519b7; e663f431579bdde874795c4e0ae6b58249de695f; c919f252e1d23638ba6a420bc7d222d07bfabd38; 9f6ab10492aaf484c66e567bb7af78a60e54c984; b4076046f55b8005d82489728df5ea24ffcd0281; a7576cac39690df0f89ae1b123f4e1b5c90f5711,9,0.0,0.0,0.0,5.66
vector_poolmatch_only,10,"How can AI systems assist in peer review, quality assessment, and research impact evaluation of scholarly work?",13,365,c919f252e1d23638ba6a420bc7d222d07bfabd38; 76fc5b6ed56a286cdb1ab652b9160cf027e66d2b; 36ce12cadada7523bcce7edb4a704eba08baa520; 9f3ae8055e227edb413c54417c9c216f1f554f52; 3b56e66904af5310728277eca4281062f1d66343; 550b13792eae8af534fc5744ada22762005e99a5; 0cc1befaf72ca96c2a5034d004132da1b7bbc58b; 0905b384bc98e40c5a9ca20027f5fab3fbc455b4; 0c561f33ae15decbbe699b05e02e1299b8dea58b; e23f86a3021bb728af4a2d7f70cccb50ff91f4eb,9,0.3333,0.1538,0.2308,4.58
